Andhra Pradesh,1747300.0,1951000.0,1801770.0,2073826.0,1838985.0,1643094.0,1835558.0,2126083.0,2034787.0,1520855.0,1858000.0,1882045.0,1385564.0,1822698.0,1455443.0,1451569.0,1611516.0,1244587.0,0,0
Arunachal Pradesh,2250.0,1860.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,15765.0,15940.0,15143.0,14960.0,22944.0,21451.0,22060.0,20452.0,21376.0,20752.0,20413.0,17831.0,19160.0,20910.0,23313.0,21465.0,23887.0,23457.0,0,0
Bihar,4138.0,4375.0,185387.0,190719.0,11444.0,199952.0,218928.0,186780.0,175804.0,179156.0,168920.0,175283.0,158260.0,162938.0,161320.0,159428.0,158212.0,171215.0,0,0
Chhattisgarh,0,0,0,71743.0,72632.0,75570.0,79403.0,74734.0,74529.0,70905.0,69033.0,66221.0,66734.0,66360.0,63762.0,64546.0,61383.0,63037.0,0,0
Goa,1437.0,0,0,0,0,0,0,58149.0,58333.0,57942.0,59332.0,3805.0,2828.0,2885.0,3194.0,3108.0,58527.0,58350.0,0,0
Gujarat,2400600.0,2415700.0,2243700.0,2251200.0,2435700.0,2513700.0,2612600.0,2530000.0,2459700.0,2374500.0,2366100.0,2307900.0,2214000.0,2459100.0,2198300.0,1529700.0,0,0,0,0
Haryana,0,25057.0,15615.0,9198.0,18943.0,30568.0,31207.0,21796.0,25609.0,26834.0,25851.0,19568.0,19618.0,31569.0,20900.0,12681.0,0,0,0,0
Himachal Pradesh,0,4907.0,4577.0,5021.0,4698.0,5070.0,0,0,4252.0,4359.0,4368.0,3497.0,0,3691.0,0,0,0,0,0,0
Jammu and Kashmir,0,0,6426.0,6603.0,8667.0,9130.0,7563.0,1944.0,4439.0,0,7066.0,0,0,0,0,0,72.0,5387.0,0,0
Jharkhand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karnataka,1040082.0,1672619.0,1614779.0,1611833.0,1186248.0,1485306.0,1158614.0,1598500.0,1543832.0,1298645.0,1525142.0,1243492.0,1336447.0,1397008.0,1093748.0,867414.0,1079370.0,1026130.0,0,0
Kerala,96073.0,101592.0,98936.0,97801.0,93033.0,91781.0,90267.0,83776.0,82184.0,74008.0,61825.0,55316.0,50920.0,44366.56,54248.77,53491.0,50201.0,46341.0,0,0
Madhya Pradesh,376800.0,363600.0,362228.0,355080.0,345856.0,331157.0,359248.0,372160.0,464174.0,518966.0,510133.0,446081.0,603945.0,648326.0,632968.0,594754.0,681937.0,0,0,0
Maharashtra,612100.0,1334100.0,1290400.0,1341300.0,1257800.0,1296100.0,1235531.0,1181000.0,1082100.0,1127300.0,11575.0,735400.0,742700.0,884400.0,801000.0,778820.0,798200.0,662300.0,0,0
Manipur,0,780.0,1210.0,1260.0,410.0,596.0,1398.0,1930.0,1150.0,1900.0,910.0,0,0,0,0,0,0,0,0,0
Meghalaya,1326.0,1322.0,1304.0,1317.0,1331.0,8278.0,8325.0,1628.0,1627.0,1635.0,1633.0,1623.0,1590.0,10234.0,10289.0,11247.0,11610.0,11669.0,0,0
Mizoram,4711.0,0,3895.0,3791.0,4073.27,2995.0,3353.0,2667.0,2691.0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,0,0,10500.0,8500.0,14890.0,9000.0,9000.0,7340.0,6570.0,7280.0,8420.0,5940.0,4320.0,4400.0,4250.0,4350.0,4760.0,4780.0,0,0
Odisha,157291.0,358620.0,1117440.0,270299.0,325151.0,267913.0,372153.0,349054.0,402724.0,364460.0,390481.0,354563.0,411941.0,412640.0,306583.0,368665.0,335422.0,370094.0,361018.0,0
Punjab,71600.0,60400.0,59400.0,52700.0,43900.0,38300.0,33900.0,29400.0,27000.0,26200.0,23000.0,19900.0,16500.0,15700.0,131000.0,11800.0,100000.0,98000.0,0,0
Rajasthan,586800.0,1137954.0,901999.0,885284.0,1261118.0,946928.0,1352446.0,1494426.0,1595141.0,1338836.0,1654478.0,1731438.0,1857629.0,1946832.0,0,0,0,0,0,0
Sikkim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,1146223.0,1511418.0,1288637.0,1289732.0,875825.0,779382.0,908443.0,948220.0,926711.0,798695.0,869587.0,791303.0,712869.0,557175.0,646714.0,457976.0,624044.0,0,0,0
Telangana,678700.0,670200.0,623174.0,648491.0,607874.0,567496.0,651524.0,528831.0,490759.0,465998.0,488000.0,434332.0,451985.0,440430.0,345448.0,0,361953.0,270043.0,0,0
Tripura,0,5285.0,0,0,0,0,0,3001.0,3712.0,3769.0,3063.0,2485.0,2583.0,3304.0,3243.0,3349.0,4342.0,4391.0,0,0
Uttar Pradesh,353354.0,323988.0,210205.0,304960.0,277073.0,215655.0,249390.0,220823.0,102225.0,240834.0,314568.0,351164.0,494903.0,509749.0,510613.0,516085.0,469340.0,508925.0,0,0
Uttarakhand,0,0,0,4605.0,3589.0,37944.0,3182.0,3679.0,3872.0,3580.0,3529.0,3639.0,3344.0,3335.0,2962.0,2857.0,3041.0,2759.0,0,0
West Bengal,172246.0,143453.0,150480.0,154677.0,156363.0,151692.0,220321.0,206450.0,208946.0,270428.0,288753.0,285908.0,268499.0,262613.0,264338.0,288973.0,306561.0,327009.0,0,0
Andaman and Nicobar Islands,0,0,0,800.0,800.0,800.0,833.5,800.0,568.5,570.0,0,0,0,2320.25,0,0,0,0,0,0
Chandigarh,0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dadra and Nagar Haveli,0,44.0,16.0,60.0,0,0,0,19.0,48.0,49.0,0,0,0,59.0,56.0,59.0,0,0,0,0
Daman and Diu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,0,1193.0,3561.0,6337.0,1964.0,1201.0,1516.0,3854.0,3278.0,831.0,3079.0,2293.0,1920.0,2213.0,1914.0,1526.0,1320.0,1722.0,0,0
